10890	DUMON	7	1998-02-16 00:00:00.000	1998-03-16 00:00:00.000	1998-02-18 00:00:00.000	Nantes	France
10891	LEHMS	7	1998-02-17 00:00:00.000	1998-03-17 00:00:00.000	1998-02-19 00:00:00.000	Frankfurt a.M.	Germany
10892	MAISD	4	1998-02-17 00:00:00.000	1998-03-17 00:00:00.000	1998-02-19 00:00:00.000	Bruxelles	Belgium
10893	KOENE	9	1998-02-18 00:00:00.000	1998-03-18 00:00:00.000	1998-02-20 00:00:00.000	Brandenburg	Germany
10894	SAVEA	1	1998-02-18 00:00:00.000	1998-03-18 00:00:00.000	1998-02-20 00:00:00.000	Boise	USA
10895	ERNSH	3	1998-02-18 00:00:00.000	1998-03-18 00:00:00.000	1998-02-23 00:00:00.000	Graz	Austria
10896	MAISD	7	1998-02-19 00:00:00.000	1998-03-19 00:00:00.000	1998-02-27 00:00:00.000	Bruxelles	Belgium
10897	HUNGO	3	1998-02-19 00:00:00.000	1998-03-19 00:00:00.000	1998-02-25 00:00:00.000	Cork	Ireland
10898	OCEAN	4	1998-02-20 00:00:00.000	1998-03-20 00:00:00.000	1998-03-06 00:00:00.000	Buenos Aires	Argentina
10899	LILAS	5	1998-02-20 00:00:00.000	1998-03-20 00:00:00.000	1998-02-26 00:00:00.000	Barquisimeto	Venezuela
10900	WELLI	1	1998-02-20 00:00:00.000	1998-03-20 00:00:00.000	1998-03-04 00:00:00.000	Resende	Brazil
10901	HILAA	4	1998-02-23 00:00:00.000	1998-03-23 00:00:00.000	1998-02-26 00:00:00.000	San Cristobal	Venezuela
10902	FOLKO	1	1998-02-23 00:00:00.000	1998-03-23 00:00:00.000	1998-03-03 00:00:00.000	Bracke	Sweden
10903	HANAR	3	1998-02-24 00:00:00.000	1998-03-24 00:00:00.000	1998-03-04 00:00:00.000	Rio de Janeiro	Brazil
10904	WHITC	3	1998-02-24 00:00:00.000	1998-03-24 00:00:00.000	1998-02-27 00:00:00.000	Seattle	USA
10905	WELLI	9	1998-02-24 00:00:00.000	1998-03-24 00:00:00.000	1998-03-06 00:00:00.000	Resende	Brazil
10906	WOLZA	4	1998-02-25 00:00:00.000	1998-03-11 00:00:00.000	1998-03-03 00:00:00.000	Warszawa	Poland
10907	SPECD	6	1998-02-25 00:00:00.000	1998-03-25 00:00:00.000	1998-02-27 00:00:00.000	Paris	France
10908	REGGC	4	1998-02-26 00:00:00.000	1998-03-26 00:00:00.000	1998-03-06 00:00:00.000	Reggio Emilia	Italy
10909	SANTG	1	1998-02-26 00:00:00.000	1998-03-26 00:00:00.000	1998-03-10 00:00:00.000	Stavern	Norway
10910	WILMK	1	1998-02-26 00:00:00.000	1998-03-26 00:00:00.000	1998-03-04 00:00:00.000	Helsinki	Finland
10911	GODOS	3	1998-02-26 00:00:00.000	1998-03-26 00:00:00.000	1998-03-05 00:00:00.000	Sevilla	Spain
10912	HUNGO	2	1998-02-26 00:00:00.000	1998-03-26 00:00:00.000	1998-03-18 00:00:00.000	Cork	Ireland
10913	QUEEN	4	1998-02-26 00:00:00.000	1998-03-26 00:00:00.000	1998-03-04 00:00:00.000	Sao Paulo	Brazil
10914	QUEEN	6	1998-02-27 00:00:00.000	1998-03-27 00:00:00.000	1998-03-02 00:00:00.000	Sao Paulo	Brazil
10915	TORTU	2	1998-02-27 00:00:00.000	1998-03-27 00:00:00.000	1998-03-02 00:00:00.000	Mexico D.F.	Mexico
10916	RANCH	1	1998-02-27 00:00:00.000	1998-03-27 00:00:00.000	1998-03-09 00:00:00.000	Buenos Aires	Argentina
10917	ROMEY	4	1998-03-02 00:00:00.000	1998-03-30 00:00:00.000	1998-03-11 00:00:00.000	Madrid	Spain
10918	BOTTM	3	1998-03-02 00:00:00.000	1998-03-30 00:00:00.000	1998-03-11 00:00:00.000	Tsawassen	Canada
10919	LINOD	2	1998-03-02 00:00:00.000	1998-03-30 00:00:00.000	1998-03-04 00:00:00.000	I. de Margarita	Venezuela
10920	AROUT	4	1998-03-03 00:00:00.000	1998-03-31 00:00:00.000	1998-03-09 00:00:00.000	Colchester	UK
10921	VAFFE	1	1998-03-03 00:00:00.000	1998-04-14 00:00:00.000	1998-03-09 00:00:00.000	Arhus	Denmark
10922	HANAR	5	1998-03-03 00:00:00.000	1998-03-31 00:00:00.000	1998-03-05 00:00:00.000	Rio de Janeiro	Brazil
10923	LAMAI	7	1998-03-03 00:00:00.000	1998-04-14 00:00:00.000	1998-03-13 00:00:00.000	Toulouse	France
10924	BERGS	3	1998-03-04 00:00:00.000	1998-04-01 00:00:00.000	1998-04-08 00:00:00.000	Lulea	Sweden
10925	HANAR	3	1998-03-04 00:00:00.000	1998-04-01 00:00:00.000	1998-03-13 00:00:00.000	Rio de Janeiro	Brazil
10926	ANATR	4	1998-03-04 00:00:00.000	1998-04-01 00:00:00.000	1998-03-11 00:00:00.000	Mexico D.F.	Mexico
10927	LACOR	4	1998-03-05 00:00:00.000	1998-04-02 00:00:00.000	1998-04-08 00:00:00.000	Versailles	France
10928	GALED	1	1998-03-05 00:00:00.000	1998-04-02 00:00:00.000	1998-03-18 00:00:00.000	Barcelona	Spain
10929	FRANK	6	1998-03-05 00:00:00.000	1998-04-02 00:00:00.000	1998-03-12 00:00:00.000	Munchen	Germany
10930	SUPRD	4	1998-03-06 00:00:00.000	1998-04-17 00:00:00.000	1998-03-18 00:00:00.000	Charleroi	Belgium
10931	RICSU	4	1998-03-06 00:00:00.000	1998-03-20 00:00:00.000	1998-03-19 00:00:00.000	Geneve	Switzerland
10932	BONAP	8	1998-03-06 00:00:00.000	1998-04-03 00:00:00.000	1998-03-24 00:00:00.000	Marseille	France
10933	ISLAT	6	1998-03-06 00:00:00.000	1998-04-03 00:00:00.000	1998-03-16 00:00:00.000	Cowes	UK
10934	LEHMS	3	1998-03-09 00:00:00.000	1998-04-06 00:00:00.000	1998-03-12 00:00:00.000	Frankfurt a.M.	Germany
10935	WELLI	4	1998-03-09 00:00:00.000	1998-04-06 00:00:00.000	1998-03-18 00:00:00.000	Resende	Brazil
10936	GREAL	3	1998-03-09 00:00:00.000	1998-04-06 00:00:00.000	1998-03-18 00:00:00.000	Eugene	USA
10937	CACTU	7	1998-03-10 00:00:00.000	1998-03-24 00:00:00.000	1998-03-13 00:00:00.000	Buenos Aires	Argentina
10938	QUICK	3	1998-03-10 00:00:00.000	1998-04-07 00:00:00.000	1998-03-16 00:00:00.000	Cunewalde	Germany
10939	MAGAA	2	1998-03-10 00:00:00.000	1998-04-07 00:00:00.000	1998-03-13 00:00:00.000	Bergamo	Italy
10940	BONAP	8	1998-03-11 00:00:00.000	1998-04-08 00:00:00.000	1998-03-23 00:00:00.000	Marseille	France
10941	SAVEA	7	1998-03-11 00:00:00.000	1998-04-08 00:00:00.000	1998-03-20 00:00:00.000	Boise	USA
10942	REGGC	9	1998-03-11 00:00:00.000	1998-04-08 00:00:00.000	1998-03-18 00:00:00.000	Reggio Emilia	Italy
10943	BSBEV	4	1998-03-11 00:00:00.000	1998-04-08 00:00:00.000	1998-03-19 00:00:00.000	London	UK
10944	BOTTM	6	1998-03-12 00:00:00.000	1998-03-26 00:00:00.000	1998-03-13 00:00:00.000	Tsawassen	Canada
10945	MORGK	4	1998-03-12 00:00:00.000	1998-04-09 00:00:00.000	1998-03-18 00:00:00.000	Leipzig	Germany
10946	VAFFE	1	1998-03-12 00:00:00.000	1998-04-09 00:00:00.000	1998-03-19 00:00:00.000	Arhus	Denmark
10947	BSBEV	3	1998-03-13 00:00:00.000	1998-04-10 00:00:00.000	1998-03-16 00:00:00.000	London	UK
10948	GODOS	3	1998-03-13 00:00:00.000	1998-04-10 00:00:00.000	1998-03-19 00:00:00.000	Sevilla	Spain
10949	BOTTM	2	1998-03-13 00:00:00.000	1998-04-10 00:00:00.000	1998-03-17 00:00:00.000	Tsawassen	Canada
10950	MAGAA	1	1998-03-16 00:00:00.000	1998-04-13 00:00:00.000	1998-03-23 00:00:00.000	Bergamo	Italy
10951	RICSU	9	1998-03-16 00:00:00.000	1998-04-27 00:00:00.000	1998-04-07 00:00:00.000	Geneve	Switzerland
10952	ALFKI	1	1998-03-16 00:00:00.000	1998-04-27 00:00:00.000	1998-03-24 00:00:00.000	Berlin	Germany
10953	AROUT	9	1998-03-16 00:00:00.000	1998-03-30 00:00:00.000	1998-03-25 00:00:00.000	Colchester	UK
10954	LINOD	5	1998-03-17 00:00:00.000	1998-04-28 00:00:00.000	1998-03-20 00:00:00.000	I. de Margarita	Venezuela
10955	FOLKO	8	1998-03-17 00:00:00.000	1998-04-14 00:00:00.000	1998-03-20 00:00:00.000	Bracke	Sweden
10956	BLAUS	6	1998-03-17 00:00:00.000	1998-04-28 00:00:00.000	1998-03-20 00:00:00.000	Mannheim	Germany
10957	HILAA	8	1998-03-18 00:00:00.000	1998-04-15 00:00:00.000	1998-03-27 00:00:00.000	San Cristobal	Venezuela
10958	OCEAN	7	1998-03-18 00:00:00.000	1998-04-15 00:00:00.000	1998-03-27 00:00:00.000	Buenos Aires	Argentina
10959	GOURL	6	1998-03-18 00:00:00.000	1998-04-29 00:00:00.000	1998-03-23 00:00:00.000	Campinas	Brazil
10960	HILAA	3	1998-03-19 00:00:00.000	1998-04-02 00:00:00.000	1998-04-08 00:00:00.000	San Cristobal	Venezuela
10961	QUEEN	8	1998-03-19 00:00:00.000	1998-04-16 00:00:00.000	1998-03-30 00:00:00.000	Sao Paulo	Brazil
10962	QUICK	8	1998-03-19 00:00:00.000	1998-04-16 00:00:00.000	1998-03-23 00:00:00.000	Cunewalde	Germany
10963	FURIB	9	1998-03-19 00:00:00.000	1998-04-16 00:00:00.000	1998-03-26 00:00:00.000	Lisboa	Portugal
10964	SPECD	3	1998-03-20 00:00:00.000	1998-04-17 00:00:00.000	1998-03-24 00:00:00.000	Paris	France
10965	OLDWO	6	1998-03-20 00:00:00.000	1998-04-17 00:00:00.000	1998-03-30 00:00:00.000	Anchorage	USA
10966	CHOPS	4	1998-03-20 00:00:00.000	1998-04-17 00:00:00.000	1998-04-08 00:00:00.000	Bern	Switzerland
10967	TOMSP	2	1998-03-23 00:00:00.000	1998-04-20 00:00:00.000	1998-04-02 00:00:00.000	Munster	Germany
10968	ERNSH	1	1998-03-23 00:00:00.000	1998-04-20 00:00:00.000	1998-04-01 00:00:00.000	Graz	Austria
10969	COMMI	1	1998-03-23 00:00:00.000	1998-04-20 00:00:00.000	1998-03-30 00:00:00.000	Sao Paulo	Brazil
10970	BOLID	9	1998-03-24 00:00:00.000	1998-04-07 00:00:00.000	1998-04-24 00:00:00.000	Madrid	Spain
10971	FRANR	2	1998-03-24 00:00:00.000	1998-04-21 00:00:00.000	1998-04-02 00:00:00.000	Nantes	France
10972	LACOR	4	1998-03-24 00:00:00.000	1998-04-21 00:00:00.000	1998-03-26 00:00:00.000	Versailles	France
10973	LACOR	6	1998-03-24 00:00:00.000	1998-04-21 00:00:00.000	1998-03-27 00:00:00.000	Versailles	France
10974	SPLIR	3	1998-03-25 00:00:00.000	1998-04-08 00:00:00.000	1998-04-03 00:00:00.000	Lander	USA
10975	BOTTM	1	1998-03-25 00:00:00.000	1998-04-22 00:00:00.000	1998-03-27 00:00:00.000	Tsawassen	Canada
10976	HILAA	1	1998-03-25 00:00:00.000	1998-05-06 00:00:00.000	1998-04-03 00:00:00.000	San Cristobal	Venezuela
10977	FOLKO	8	1998-03-26 00:00:00.000	1998-04-23 00:00:00.000	1998-04-10 00:00:00.000	Bracke	Sweden
10978	MAISD	9	1998-03-26 00:00:00.000	1998-04-23 00:00:00.000	1998-04-23 00:00:00.000	Bruxelles	Belgium
10979	ERNSH	8	1998-03-26 00:00:00.000	1998-04-23 00:00:00.000	1998-03-31 00:00:00.000	Graz	Austria
10980	FOLKO	4	1998-03-27 00:00:00.000	1998-05-08 00:00:00.000	1998-04-17 00:00:00.000	Bracke	Sweden
10981	HANAR	1	1998-03-27 00:00:00.000	1998-04-24 00:00:00.000	1998-04-02 00:00:00.000	Rio de Janeiro	Brazil
10982	BOTTM	2	1998-03-27 00:00:00.000	1998-04-24 00:00:00.000	1998-04-08 00:00:00.000	Tsawassen	Canada
10983	SAVEA	2	1998-03-27 00:00:00.000	1998-04-24 00:00:00.000	1998-04-06 00:00:00.000	Boise	USA
10984	SAVEA	1	1998-03-30 00:00:00.000	1998-04-27 00:00:00.000	1998-04-03 00:00:00.000	Boise	USA
10985	HUNGO	2	1998-03-30 00:00:00.000	1998-04-27 00:00:00.000	1998-04-02 00:00:00.000	Cork	Ireland
10986	OCEAN	8	1998-03-30 00:00:00.000	1998-04-27 00:00:00.000	1998-04-21 00:00:00.000	Buenos Aires	Argentina
10987	EASTC	8	1998-03-31 00:00:00.000	1998-04-28 00:00:00.000	1998-04-06 00:00:00.000	London	UK
10988	RATTC	3	1998-03-31 00:00:00.000	1998-04-28 00:00:00.000	1998-04-10 00:00:00.000	Albuquerque	USA
10989	QUEDE	2	1998-03-31 00:00:00.000	1998-04-28 00:00:00.000	1998-04-02 00:00:00.000	Rio de Janeiro	Brazil
10990	ERNSH	2	1998-04-01 00:00:00.000	1998-05-13 00:00:00.000	1998-04-07 00:00:00.000	Graz	Austria
10991	QUICK	1	1998-04-01 00:00:00.000	1998-04-29 00:00:00.000	1998-04-07 00:00:00.000	Cunewalde	Germany
10992	THEBI	1	1998-04-01 00:00:00.000	1998-04-29 00:00:00.000	1998-04-03 00:00:00.000	Portland	USA
10993	FOLKO	7	1998-04-01 00:00:00.000	1998-04-29 00:00:00.000	1998-04-10 00:00:00.000	Bracke	Sweden
10994	VAFFE	2	1998-04-02 00:00:00.000	1998-04-16 00:00:00.000	1998-04-09 00:00:00.000	Arhus	Denmark
10995	PERIC	1	1998-04-02 00:00:00.000	1998-04-30 00:00:00.000	1998-04-06 00:00:00.000	Mexico D.F.	Mexico
10996	QUICK	4	1998-04-02 00:00:00.000	1998-04-30 00:00:00.000	1998-04-10 00:00:00.000	Cunewalde	Germany
10997	LILAS	8	1998-04-03 00:00:00.000	1998-05-15 00:00:00.000	1998-04-13 00:00:00.000	Barquisimeto	Venezuela
10998	WOLZA	8	1998-04-03 00:00:00.000	1998-04-17 00:00:00.000	1998-04-17 00:00:00.000	Warszawa	Poland
10999	OTTIK	6	1998-04-03 00:00:00.000	1998-05-01 00:00:00.000	1998-04-10 00:00:00.000	Koln	Germany
11000	RATTC	2	1998-04-06 00:00:00.000	1998-05-04 00:00:00.000	1998-04-14 00:00:00.000	Albuquerque	USA
11001	FOLKO	2	1998-04-06 00:00:00.000	1998-05-04 00:00:00.000	1998-04-14 00:00:00.000	Bracke	Sweden
11002	SAVEA	4	1998-04-06 00:00:00.000	1998-05-04 00:00:00.000	1998-04-16 00:00:00.000	Boise	USA
11003	THECR	3	1998-04-06 00:00:00.000	1998-05-04 00:00:00.000	1998-04-08 00:00:00.000	Butte	USA
11004	MAISD	3	1998-04-07 00:00:00.000	1998-05-05 00:00:00.000	1998-04-20 00:00:00.000	Bruxelles	Belgium
11005	WILMK	2	1998-04-07 00:00:00.000	1998-05-05 00:00:00.000	1998-04-10 00:00:00.000	Helsinki	Finland
11006	GREAL	3	1998-04-07 00:00:00.000	1998-05-05 00:00:00.000	1998-04-15 00:00:00.000	Eugene	USA
11007	PRINI	8	1998-04-08 00:00:00.000	1998-05-06 00:00:00.000	1998-04-13 00:00:00.000	Lisboa	Portugal
11008	ERNSH	7	1998-04-08 00:00:00.000	1998-05-06 00:00:00.000		Graz	Austria
11009	GODOS	2	1998-04-08 00:00:00.000	1998-05-06 00:00:00.000	1998-04-10 00:00:00.000	Sevilla	Spain
11010	REGGC	2	1998-04-09 00:00:00.000	1998-05-07 00:00:00.000	1998-04-21 00:00:00.000	Reggio Emilia	Italy
11011	ALFKI	3	1998-04-09 00:00:00.000	1998-05-07 00:00:00.000	1998-04-13 00:00:00.000	Berlin	Germany
11012	FRANK	1	1998-04-09 00:00:00.000	1998-04-23 00:00:00.000	1998-04-17 00:00:00.000	Munchen	Germany
11013	ROMEY	2	1998-04-09 00:00:00.000	1998-05-07 00:00:00.000	1998-04-10 00:00:00.000	Madrid	Spain
11014	LINOD	2	1998-04-10 00:00:00.000	1998-05-08 00:00:00.000	1998-04-15 00:00:00.000	I. de Margarita	Venezuela
11015	SANTG	2	1998-04-10 00:00:00.000	1998-04-24 00:00:00.000	1998-04-20 00:00:00.000	Stavern	Norway
11016	AROUT	9	1998-04-10 00:00:00.000	1998-05-08 00:00:00.000	1998-04-13 00:00:00.000	Colchester	UK
11017	ERNSH	9	1998-04-13 00:00:00.000	1998-05-11 00:00:00.000	1998-04-20 00:00:00.000	Graz	Austria
11018	LONEP	4	1998-04-13 00:00:00.000	1998-05-11 00:00:00.000	1998-04-16 00:00:00.000	Portland	USA
11019	RANCH	6	1998-04-13 00:00:00.000	1998-05-11 00:00:00.000		Buenos Aires	Argentina
11020	OTTIK	2	1998-04-14 00:00:00.000	1998-05-12 00:00:00.000	1998-04-16 00:00:00.000	Koln	Germany
11021	QUICK	3	1998-04-14 00:00:00.000	1998-05-12 00:00:00.000	1998-04-21 00:00:00.000	Cunewalde	Germany
11022	HANAR	9	1998-04-14 00:00:00.000	1998-05-12 00:00:00.000	1998-05-04 00:00:00.000	Rio de Janeiro	Brazil
11023	BSBEV	1	1998-04-14 00:00:00.000	1998-04-28 00:00:00.000	1998-04-24 00:00:00.000	London	UK
11024	EASTC	4	1998-04-15 00:00:00.000	1998-05-13 00:00:00.000	1998-04-20 00:00:00.000	London	UK
11025	WARTH	6	1998-04-15 00:00:00.000	1998-05-13 00:00:00.000	1998-04-24 00:00:00.000	Oulu	Finland
11026	FRANS	4	1998-04-15 00:00:00.000	1998-05-13 00:00:00.000	1998-04-28 00:00:00.000	Torino	Italy
11027	BOTTM	1	1998-04-16 00:00:00.000	1998-05-14 00:00:00.000	1998-04-20 00:00:00.000	Tsawassen	Canada
11028	KOENE	2	1998-04-16 00:00:00.000	1998-05-14 00:00:00.000	1998-04-22 00:00:00.000	Brandenburg	Germany
11029	CHOPS	4	1998-04-16 00:00:00.000	1998-05-14 00:00:00.000	1998-04-27 00:00:00.000	Bern	Switzerland
11030	SAVEA	7	1998-04-17 00:00:00.000	1998-05-15 00:00:00.000	1998-04-27 00:00:00.000	Boise	USA
11031	SAVEA	6	1998-04-17 00:00:00.000	1998-05-15 00:00:00.000	1998-04-24 00:00:00.000	Boise	USA
11032	WHITC	2	1998-04-17 00:00:00.000	1998-05-15 00:00:00.000	1998-04-23 00:00:00.000	Seattle	USA
11033	RICSU	7	1998-04-17 00:00:00.000	1998-05-15 00:00:00.000	1998-04-23 00:00:00.000	Geneve	Switzerland
11034	OLDWO	8	1998-04-20 00:00:00.000	1998-06-01 00:00:00.000	1998-04-27 00:00:00.000	Anchorage	USA
11035	SUPRD	2	1998-04-20 00:00:00.000	1998-05-18 00:00:00.000	1998-04-24 00:00:00.000	Charleroi	Belgium
11036	DRACD	8	1998-04-20 00:00:00.000	1998-05-18 00:00:00.000	1998-04-22 00:00:00.000	Aachen	Germany
11037	GODOS	7	1998-04-21 00:00:00.000	1998-05-19 00:00:00.000	1998-04-27 00:00:00.000	Sevilla	Spain
11038	SUPRD	1	1998-04-21 00:00:00.000	1998-05-19 00:00:00.000	1998-04-30 00:00:00.000	Charleroi	Belgium
11039	LINOD	1	1998-04-21 00:00:00.000	1998-05-19 00:00:00.000		I. de Margarita	Venezuela
11040	GREAL	4	1998-04-22 00:00:00.000	1998-05-20 00:00:00.000		Eugene	USA
11041	CHOPS	3	1998-04-22 00:00:00.000	1998-05-20 00:00:00.000	1998-04-28 00:00:00.000	Bern	Switzerland
11042	COMMI	2	1998-04-22 00:00:00.000	1998-05-06 00:00:00.000	1998-05-01 00:00:00.000	Sao Paulo	Brazil
11043	SPECD	5	1998-04-22 00:00:00.000	1998-05-20 00:00:00.000	1998-04-29 00:00:00.000	Paris	France
11044	WOLZA	4	1998-04-23 00:00:00.000	1998-05-21 00:00:00.000	1998-05-01 00:00:00.000	Warszawa	Poland
11045	BOTTM	6	1998-04-23 00:00:00.000	1998-05-21 00:00:00.000		Tsawassen	Canada
11046	WANDK	8	1998-04-23 00:00:00.000	1998-05-21 00:00:00.000	1998-04-24 00:00:00.000	Stuttgart	Germany
11047	EASTC	7	1998-04-24 00:00:00.000	1998-05-22 00:00:00.000	1998-05-01 00:00:00.000	London	UK
11048	BOTTM	7	1998-04-24 00:00:00.000	1998-05-22 00:00:00.000	1998-04-30 00:00:00.000	Tsawassen	Canada
11049	GOURL	3	1998-04-24 00:00:00.000	1998-05-22 00:00:00.000	1998-05-04 00:00:00.000	Campinas	Brazil
11050	FOLKO	8	1998-04-27 00:00:00.000	1998-05-25 00:00:00.000	1998-05-05 00:00:00.000	Bracke	Sweden
11051	LAMAI	7	1998-04-27 00:00:00.000	1998-05-25 00:00:00.000		Toulouse	France
11052	HANAR	3	1998-04-27 00:00:00.000	1998-05-25 00:00:00.000	1998-05-01 00:00:00.000	Rio de Janeiro	Brazil
11053	PICCO	2	1998-04-27 00:00:00.000	1998-05-25 00:00:00.000	1998-04-29 00:00:00.000	Salzburg	Austria
11054	CACTU	8	1998-04-28 00:00:00.000	1998-05-26 00:00:00.000		Buenos Aires	Argentina
11055	HILAA	7	1998-04-28 00:00:00.000	1998-05-26 00:00:00.000	1998-05-05 00:00:00.000	San Cristobal	Venezuela
11056	EASTC	8	1998-04-28 00:00:00.000	1998-05-12 00:00:00.000	1998-05-01 00:00:00.000	London	UK
11057	NORTS	3	1998-04-29 00:00:00.000	1998-05-27 00:00:00.000	1998-05-01 00:00:00.000	London	UK
11058	BLAUS	9	1998-04-29 00:00:00.000	1998-05-27 00:00:00.000		Mannheim	Germany
11059	RICAR	2	1998-04-29 00:00:00.000	1998-06-10 00:00:00.000		Rio de Janeiro	Brazil
11060	FRANS	2	1998-04-30 00:00:00.000	1998-05-28 00:00:00.000	1998-05-04 00:00:00.000	Torino	Italy
11061	GREAL	4	1998-04-30 00:00:00.000	1998-06-11 00:00:00.000		Eugene	USA
11062	REGGC	4	1998-04-30 00:00:00.000	1998-05-28 00:00:00.000		Reggio Emilia	Italy
11063	HUNGO	3	1998-04-30 00:00:00.000	1998-05-28 00:00:00.000	1998-05-06 00:00:00.000	Cork	Ireland
11064	SAVEA	1	1998-05-01 00:00:00.000	1998-05-29 00:00:00.000	1998-05-04 00:00:00.000	Boise	USA
11065	LILAS	8	1998-05-01 00:00:00.000	1998-05-29 00:00:00.000		Barquisimeto	Venezuela
11066	WHITC	7	1998-05-01 00:00:00.000	1998-05-29 00:00:00.000	1998-05-04 00:00:00.000	Seattle	USA
11067	DRACD	1	1998-05-04 00:00:00.000	1998-05-18 00:00:00.000	1998-05-06 00:00:00.000	Aachen	Germany
11068	QUEEN	8	1998-05-04 00:00:00.000	1998-06-01 00:00:00.000		Sao Paulo	Brazil
11069	TORTU	1	1998-05-04 00:00:00.000	1998-06-01 00:00:00.000	1998-05-06 00:00:00.000	Mexico D.F.	Mexico
11070	LEHMS	2	1998-05-05 00:00:00.000	1998-06-02 00:00:00.000		Frankfurt a.M.	Germany
11071	LILAS	1	1998-05-05 00:00:00.000	1998-06-02 00:00:00.000		Barquisimeto	Venezuela
11072	ERNSH	4	1998-05-05 00:00:00.000	1998-06-02 00:00:00.000		Graz	Austria
11073	PERIC	2	1998-05-05 00:00:00.000	1998-06-02 00:00:00.000		Mexico D.F.	Mexico
11074	SIMOB	7	1998-05-06 00:00:00.000	1998-06-03 00:00:00.000		Kobenhavn	Denmark
11075	RICSU	8	1998-05-06 00:00:00.000	1998-06-03 00:00:00.000		Geneve	Switzerland
11076	BONAP	4	1998-05-06 00:00:00.000	1998-06-03 00:00:00.000		Marseille	France
11077	RATTC	1	1998-05-06 00:00:00.000	1998-06-03 00:00:00.000		Albuquerque	USA
